R1,R2,R3,R4,R(R),K(R),R_norm,K_norm,d
0.99,0.95,0.99,0.98,3.2807021290640854,1800.9101467934552,0.04022506631436274,0.5871377605609499,1.1251216259621877
0.96,1.0,0.96,0.98,1.7749603803486549,1800.9283029780258,0.014094690954639218,0.5422014262476512,1.1251629504337652
1.0,0.96,1.0,0.95,2.3170731707317085,1800.9213211139386,0.023502420209739694,0.5594814543027845,1.1254185981424842
0.95,0.99,0.97,0.98,1.4722986828742857,1800.9318706092256,0.008842353514461748,0.5333715827486026,1.1255570733954368
0.98,0.95,1.0,0.97,2.03524326370922,1800.9246814567523,0.01861159396787172,0.5511646470189132,1.1255690434699084
0.97,0.97,0.99,0.96,1.4593246340138257,1800.9318617804643,0.008617204170659313,0.5333934338247202,1.1257656963656897
0.98,0.98,0.97,0.97,2.039102682530533,1800.9244645820681,0.018678569637874443,0.5517014092044595,1.125773598289707
0.98,0.99,0.97,0.96,1.7764360512921582,1800.9276878675546,0.014120299486576435,0.5437238171259693,1.1258749367467384
0.97,0.97,0.97,0.99,2.414274220722613,1800.9193732977135,0.025189229998860842,0.564302275589907,1.1263627726208645
0.99,0.99,0.96,0.99,6.245386060474511,1800.8779234557503,0.09167366566201617,0.6668901264922322,1.1268536597379024
0.95,1.0,0.96,0.99,1.8037974683544313,1800.9263514670163,0.0145951246674689,0.547031392081088,1.1270608289934019
1.0,0.98,0.98,0.95,2.3202551217626617,1800.9197155471788,0.023557639223814316,0.5634552123573455,1.12735152470329
0.99,0.97,0.97,0.99,5.089784031916876,1800.8887900414154,0.07161955293091216,0.6399954601381698,1.1276011899149747
0.96,0.96,0.99,0.98,1.6486751717369985,1800.9276252339048,0.011903159833038357,0.5438788346416769,1.127891640326819
0.97,0.95,0.99,0.99,2.4107002582322665,1800.918174098924,0.025127208087418196,0.5672702778979061,1.1279062587811983
0.96,0.97,0.98,0.98,1.6495570432530913,1800.9274357406189,0.011918463674984834,0.5443478282021299,1.1281044634672703
0.98,0.99,0.96,0.98,2.6506955177743468,1800.9148546364538,0.02929204327362383,0.5754859068326502,1.1284759484432507
0.96,0.97,0.97,1.0,2.4691001653239586,1800.916826029558,0.026140669721580065,0.5706067330586094,1.1287134441398985
0.99,0.96,0.98,0.98,3.28544061302683,1800.9069711635705,0.040307297124983606,0.5949974056091215,1.1291731473220303
0.99,0.95,0.99,0.99,5.075351666068918,1800.887590842626,0.07136909621264839,0.6429634624461689,1.129494298130663
0.95,0.96,0.99,0.99,1.673950876082745,1800.9256737228952,0.012341789925216649,0.5487088004751136,1.129845160916735
0.95,0.97,0.98,0.99,1.6748568060378544,1800.9254842296095,0.012357511273048585,0.5491777940350039,1.1300592617203398
0.96,0.95,0.99,1.0,2.4653763816680554,1800.9156268307686,0.0260760478401916,0.5735747353666084,1.130272463453594
1.0,0.97,0.99,0.95,2.319459063658417,1800.9172030723348,0.023543824572603504,0.56967355680661,1.1304842430812525
0.98,1.0,0.96,0.97,2.2247706422018383,1800.918255022671,0.021900618493612262,0.567069992615869,1.1305957618125675
0.96,0.96,1.0,0.97,1.458281132548235,1800.9277846673276,0.008599095431224035,0.5434842388740033,1.1305975727394084
0.99,0.99,0.96,0.98,3.75813449023863,1800.9004794065795,0.048510342867937054,0.6110644246070133,1.1308104609746015
0.96,0.99,0.98,0.96,1.3101584619839792,1800.9294023860548,0.006028600866382054,0.5394804048489487,1.1309368901541887
0.99,1.0,0.97,0.95,1.9545139022791287,1800.920952687392,0.017210630941829102,0.5603933054907241,1.1313335497423285
0.97,0.96,0.98,0.99,2.413380022115742,1800.9149984690393,0.02517371223476643,0.5751299229460777,1.1318395290791479
0.96,0.99,0.99,0.95,1.1895541990428333,1800.929872934654,0.003935655868793013,0.5383158028323832,1.1322226288273014
1.0,0.98,0.97,0.98,6.374522383647755,1800.8729050972036,0.09391467452025509,0.6793105023968155,1.1324545799794132
0.96,0.98,0.98,0.97,1.4596726547373229,1800.9261791005679,0.008623243660595553,0.5474579969285643,1.1324920005947392
1.0,0.95,1.0,0.98,6.341961852861059,1800.873121971888,0.09334962484152096,0.6787737402107065,1.1325849606871188
0.99,1.0,0.98,0.99,18.52726725614586,1800.7860502732133,0.30481125452160135,0.8942751273904715,1.1327026950215462
1.0,1.0,0.96,0.97,4.490740740740751,1800.8911301076387,0.06122386185805037,0.6342038249124555,1.1329232670742981
0.95,1.0,0.98,0.96,1.1893203883495147,1800.9289726422594,0.003931598359472609,0.5405440154761547,1.1332872951788528
0.96,0.98,1.0,0.95,1.1893203883495147,1800.9288441662616,0.003931598359472609,0.540861991996336,1.1334389948881058
1.0,0.95,1.0,0.97,3.8363863447127553,1800.8975565417204,0.04986831167749404,0.6182984793143743,1.1335974747135966
1.0,0.98,0.97,0.97,3.8488464505271085,1800.8973396670358,0.05008454214478943,0.6188352415010461,1.1337091484132658
0.99,0.96,0.98,0.99,5.086169403066232,1800.8844152127413,0.0715568253026625,0.6508231074943405,1.1338330767316063
0.98,0.99,0.98,0.95,1.5759481585793749,1800.923594094194,0.010641068140208891,0.5538558560254648,1.1338374686455053
0.99,0.95,1.0,0.97,2.6678276279543143,1800.9103062268782,0.029589350876397413,0.5867431647927135,1.1340036901895254
1.0,1.0,0.97,0.98,11.638099902056931,1800.8286245455713,0.18525786561419302,0.7889043250405096,1.1340964595708614
0.98,0.97,0.97,0.99,3.2870224778380743,1800.9031652712897,0.04033474852647487,0.6044169423638067,1.1341416292078152
0.99,1.0,0.96,0.99,8.041516245487422,1800.8568892721353,0.12284339046333533,0.7189494731712204,1.134148166081942
0.99,0.98,0.97,0.97,2.674151903630685,1800.9100893521936,0.029699101235277296,0.5872799269793852,1.1341876153337862
0.96,0.96,0.98,1.0,2.4681684622918763,1800.9124512008839,0.026124501112339556,0.58143438041478,1.1342395805393182
0.98,0.96,0.99,0.97,2.037815126050421,1800.9175772785497,0.018656225610984786,0.5687474010104574,1.1342438933881145
0.95,1.0,0.99,0.95,1.0865163620444356,1800.9294431908586,0.002147555512726589,0.5393794134595893,1.134301394089436
0.98,0.97,0.98,0.97,2.039102682530533,1800.917387785264,0.018678569637874443,0.5692163945703477,1.1344598069282288
0.98,1.0,0.98,1.0,19.552117263844103,1800.7796037361686,0.32259631986326226,0.910230227575461,1.1346342199382458
0.98,0.99,0.96,1.0,6.363636363636401,1800.8714769187059,0.09372576045892098,0.6828452266766589,1.1347293073023446
0.97,1.0,0.97,0.96,1.5605718835002995,1800.9228617103636,0.010374230988490562,0.555668497030495,1.1349566693419404
0.95,0.96,1.0,0.98,1.4712389380530988,1800.9239545373152,0.00882396289071318,0.5529637637174277,1.1349884847540144
0.96,0.97,1.0,0.96,1.3095941270778841,1800.9258611428186,0.006018807498470565,0.548244938461603,1.1351524671142328
0.98,0.96,1.0,0.96,1.7749603803486538,1800.9197717956445,0.0140946909546392,0.5633159980942316,1.135488525751242
0.96,0.97,0.99,0.97,1.459324634013826,1800.9236666257239,0.008617204170659316,0.5536763413778288,1.1355163313963996
0.98,0.97,0.97,1.0,5.169386052644571,1800.882343504371,0.07300095228626752,0.6559505603225966,1.1356048485497476
0.97,0.95,1.0,0.98,2.035243263709221,1800.916454913344,0.018611593967871733,0.5715252411402202,1.1356779053739965
0.98,0.95,0.99,0.99,3.2807021290640774,1800.9019660725,0.0402250663143626,0.6073849446723686,1.135818821091606
0.97,0.98,0.97,0.98,2.039102682530533,1800.9162380386595,0.018678569637874443,0.5720620033268919,1.1358902611336823
0.97,0.99,0.96,0.99,2.6720413707247337,1800.9085067120484,0.029662475421396124,0.5911969419439694,1.1362520564422465
0.99,0.99,0.97,0.96,2.25696749215864,1800.9133126376805,0.022459356919700045,0.5793023348997697,1.136299654182017
0.96,0.98,0.99,0.96,1.3101584619839783,1800.9244450693445,0.0060286008663820384,0.5517497029562739,1.136840743907421
0.95,0.98,0.98,0.98,1.4726521231906198,1800.9223489705555,0.00884848705505126,0.5569375217719889,1.1369084065000952
0.98,0.98,0.98,0.96,1.7769282818701937,1800.9181662288847,0.014128841568761891,0.5672897561487927,1.1374355403529064
0.98,0.95,0.99,1.0,5.15451983088384,1800.8811443055813,0.07274296650941024,0.6589185626311583,1.137532099915286
0.99,1.0,0.96,0.97,2.985636114911086,1800.903879792797,0.035104543015933215,0.6026485103896693,1.1376328361924941
0.95,0.99,0.98,0.97,1.3153044213294527,1800.9235371723707,0.006117902932554964,0.5539967368403625,1.1378550027577996
0.95,0.99,1.0,0.95,1.0865163620444356,1800.9262022380644,0.002147555512726589,0.5474007319081341,1.138137541012855
0.98,0.97,1.0,0.95,1.5751697144332275,1800.9200528509577,0.010627559158504185,0.5626203896381192,1.1381561973355012
1.0,1.0,0.97,0.95,2.5583009439200475,1800.9082030022337,0.027688644219254634,0.5919486200135103,1.1383288370748106
0.97,0.99,0.97,0.97,1.767017584841779,1800.917426240475,0.013956853089562253,0.5691212183947029,1.138499033287297
0.96,0.99,0.96,1.0,2.738221001478984,1800.905959443893,0.030810945000759087,0.5975013994126718,1.1385672341282365
0.97,0.97,0.97,1.0,3.3541773551233334,1800.8985515307947,0.04150014236123904,0.6158358935486968,1.1392874197832814
0.98,0.98,0.99,0.95,1.5759481585793738,1800.9186367774837,0.010641068140208872,0.5661251541327901,1.1398810403689599
0.98,0.96,0.98,0.99,3.2854406130268243,1800.8987904426156,0.0403072971249835,0.6152445897199774,1.139971924711858
0.95,0.97,0.99,0.98,1.4722986828742846,1800.9198364957115,0.00884235351446173,0.5631558662212532,1.139972811011807
0.95,0.95,1.0,1.0,2.113583138173306,1800.911956134179,0.01997109026072974,0.5826596644423593,1.140153037312459
0.95,0.98,0.97,1.0,2.117715202281235,1800.9117392594947,0.020042797368700106,0.5831964266284683,1.140365814561791
0.98,0.97,0.99,0.96,1.7764360512921586,1800.9156537540407,0.014120299486576443,0.5735081005980571,1.1405570241491783
0.96,0.95,1.0,0.99,2.0606923751095554,1800.9121734612781,0.019053233335332636,0.5821217825353517,1.1406674926252613
1.0,0.99,0.97,0.96,3.0710927755924495,1800.9005629525227,0.03658754275509671,0.6108576494214304,1.1407500298625188
0.96,0.98,0.97,0.99,2.064639353843402,1800.9119565865935,0.019121728504534287,0.5826585447220235,1.1408826246505461
0.97,1.0,0.96,0.98,2.224770642201836,1800.9100284792626,0.02190061849361222,0.5874305867377386,1.140943948815288
0.97,0.95,0.99,1.0,3.3476137356064655,1800.8973523320053,0.041386238471783576,0.6188038958566958,1.1409901863375953
0.98,1.0,0.96,1.0,8.2352941176471,1800.8504427350906,0.12620617730261946,0.7349045733562098,1.141753202983891
0.95,0.99,0.99,0.96,1.1895541990428338,1800.9218031411474,0.003935655868793021,0.558288442868072,1.1418538273744097
0.98,0.99,0.96,0.99,3.7581344902386267,1800.8922986856246,0.04851034286793699,0.6313116087178692,1.141878677851213
0.98,0.96,0.98,1.0,5.165662650602422,1800.8779686756968,0.07293633702733648,0.6667782076787672,1.141945801445761
0.95,0.97,1.0,0.97,1.3147362599540515,1800.9199959291345,0.006108043160773518,0.5627612704530169,1.1421564995181706
0.97,1.0,0.98,0.95,1.3994229183841718,1800.918767937003,0.00757768041737983,0.5658005359299906,1.1423801061224819
1.0,0.99,0.97,0.98,8.261645913659121,1800.8496587291868,0.12666348169879788,0.7368449783603959,1.1426535766947907
1.0,0.96,0.99,0.98,6.363636363636392,1800.8660177936854,0.09372576045892082,0.6963564942022507,1.1429109170330864
1.0,0.97,0.98,0.98,6.374522383647755,1800.8658283003995,0.09391467452025509,0.6968254877627037,1.1430469707958049
0.95,0.98,1.0,0.96,1.1893203883495147,1800.9207743727552,0.003931598359472609,0.560834632031462,1.1431044332135976
0.99,0.96,0.99,0.97,2.6720413707247355,1800.9032020486757,0.029662475421396155,0.6043259187842577,1.1431381052697744
1.0,0.96,0.99,0.97,3.84468584850265,1800.8904523635179,0.050012339794875,0.6358812333059184,1.1431629356363264
0.99,0.97,0.98,0.97,2.674151903630685,1800.90301255539,0.029699101235277296,0.604794912344148,1.143355028038533
1.0,0.97,0.98,0.97,3.8488464505271085,1800.8902628702317,0.05008454214478943,0.6363502268669342,1.1433638914649495
0.95,0.98,0.99,0.97,1.315304421329452,1800.9185798556605,0.006117902932554952,0.5662660349476877,1.1438788594980493
0.97,0.96,0.99,0.98,2.0378151260504205,1800.9093507351415,0.01865622561098478,0.5891079951317643,1.144588936457209
0.97,0.97,0.98,0.98,2.0391026825305323,1800.9091612418556,0.01867856963787443,0.5895769886922173,1.1448112400231538
0.96,1.0,0.97,0.97,1.560571883500299,1800.9146665556232,0.010374230988490555,0.5759514045836037,1.145023660512501
0.97,0.96,0.98,1.0,3.3525345622119875,1800.8941767021206,0.041471633624300334,0.6266635409048674,1.1452003417072028
0.95,1.0,0.96,1.0,2.3170731707317107,1800.9055297000975,0.023502420209739732,0.5985650100398777,1.1453504243594075
0.99,0.99,0.98,0.95,1.9556564911234824,1800.9092188643199,0.01723045922606859,0.5894343737992652,1.145979428824591
0.96,1.0,0.96,0.99,2.254697286012527,1800.9057470271966,0.022419960164717003,0.5980271281328702,1.1459926615241487
0.96,0.99,0.97,0.98,1.7764360512921604,1800.911266169406,0.014120299486576473,0.584367318800385,1.146055822011471
0.99,0.99,0.99,0.99,18.568374505450368,1800.778880772101,0.30552462243827694,0.9120195547829517,1.1463314173248464
0.99,0.96,1.0,0.96,2.254697286012531,1800.90539656577,0.022419960164717073,0.5988945158691574,1.146445539667064
0.97,0.99,0.96,1.0,3.8446858485026536,1800.8876849451296,0.050012339794875064,0.6427305599027592,1.14698697777042
0.98,0.95,1.0,0.98,2.6465435221497713,1800.90024688692,0.029219990277647163,0.6116399079146827,1.1473958358955347
0.98,0.98,0.97,0.98,2.6527750903300173,1800.9000300122357,0.02932813180707507,0.6121766701007917,1.1475905851464783
0.95,0.99,0.97,0.99,1.8053161392551969,1800.9093146583964,0.014621479413041137,0.5891972846338216,1.1480959319908821
0.97,0.96,1.0,0.97,1.7655558057494554,1800.9095101685643,0.013931485634347573,0.5887133993640907,1.1484400644413744
0.98,0.99,0.99,1.0,19.597840458352014,1800.7724342350566,0.3233897920746535,0.9279746549673784,1.1484504054292486
0.99,0.98,0.98,0.96,2.2577249280982383,1800.9037909990102,0.022472501328712768,0.6028682739237186,1.1484816787229595
0.99,0.98,1.0,0.99,18.52726725614586,1800.7778520037086,0.30481125452160135,0.9145657439469044,1.14878975092964
0.99,0.98,0.97,0.99,6.255885420015607,1800.8630988315322,0.09185586968609906,0.7035808897603737,1.1488045220400165
0.99,0.95,1.0,0.99,6.224479563595562,1800.8633157062168,0.09131085802161576,0.7030441275737019,1.1489068726686598
0.95,0.96,0.99,1.0,2.11633663366337,1800.9048519559765,0.020018873933307105,0.6002424184339034,1.1491970972528274
0.95,0.97,0.98,1.0,2.117715202281237,1800.9046624626908,0.020042797368700144,0.6007114119937936,1.149421732650179
0.97,0.99,0.98,0.96,1.5613376855444867,1800.9111278872915,0.010387520581399124,0.5847095653390362,1.1494425323694941
0.95,1.0,0.97,0.98,1.5751697144332284,1800.9108364256106,0.0106275591585042,0.5854309294275909,1.1496030618553137
0.96,0.96,0.99,0.99,2.063322569439981,1800.9050692830756,0.019098877261445244,0.5997045365268958,1.1497010671129675
0.98,1.0,0.97,0.96,1.9212579328186297,1800.9066536839396,0.016633512743641603,0.5957831638049575,1.149768336027895
0.96,0.97,0.98,0.99,2.064639353843402,1800.9048797897897,0.019121728504534287,0.6001735300873489,1.1499262801194876
0.97,0.98,0.98,0.97,1.7675051793647365,1800.9079046018046,0.013965314718469795,0.5926871574186517,1.1504531573024814
0.99,0.97,1.0,0.95,1.9545139022791287,1800.9056776210834,0.017210630941829102,0.5981989074124823,1.1505289552041902
0.99,0.95,1.0,0.98,3.750183096528503,1800.885871657046,0.04837235579116521,0.647218425688483,1.1508635296042424
0.98,0.98,1.0,1.0,19.552117263843932,1800.7714054666642,0.3225963198632593,0.9305208441313312,1.1509755806383057
0.99,0.98,0.97,0.98,3.7621203247868267,1800.8856547823614,0.04857951233405233,0.6477551878751547,1.1509942344641377
0.99,1.0,0.96,0.98,4.375000000000019,1800.8794452229645,0.05921531756249112,0.6631237712860014,1.151003455578485
0.97,0.99,0.99,0.95,1.399732257440893,1800.9115984358907,0.007583048632528573,0.5835449633224707,1.1512671842715443
0.98,1.0,0.96,0.98,2.95944779982744,1800.8938204528386,0.03465007563880287,0.6275452535122011,1.1513963356159607
1.0,0.96,1.0,0.96,3.067092651757194,1800.8926468806121,0.03651812531522711,0.6304498303908183,1.1514183911532314
0.99,0.97,0.99,0.96,2.25696749215864,1800.9012785241662,0.022459356919700045,0.609086618372983,1.1517691685207077
0.98,0.99,0.97,0.97,2.226986355772887,1800.901218214051,0.021939069594108428,0.6092358851691654,1.152289697673417
0.99,0.98,0.99,0.95,1.9556564911234848,1800.9042615476096,0.017230459226068633,0.6017036719065904,1.1523381791205556
0.97,0.98,1.0,0.95,1.3994229183841718,1800.9105696674983,0.00757768041737983,0.5860911524864234,1.1525644881865016
1.0,0.98,0.98,0.96,3.0724279133253765,1800.8910413138524,0.036610712498612204,0.6344235884453793,1.153521655127611
1.0,0.99,0.98,0.95,2.560164661177963,1800.896469179162,0.027720986838136837,0.6209896883209259,1.1536700882123654
0.97,0.97,0.99,0.97,1.7670175848417782,1800.9053921269606,0.013956853089562238,0.5989055018679162,1.153676249099677
0.97,0.97,1.0,0.96,1.5605718835002995,1800.9075866440553,0.010374230988490562,0.5934740989516906,1.1539370298322793
1.0,0.99,0.98,0.98,11.671822520770812,1800.8168907224997,0.18584308196079316,0.8179453933479252,1.1540737210811933
0.96,1.0,0.98,0.96,1.3936951884332793,1800.9083682024398,0.007478282407260476,0.5915397515279369,1.1554300660494234
0.97,0.95,1.0,0.99,2.6678276279543143,1800.8938989625149,0.029589350876397413,0.6273509430254391,1.1555371191127526
1.0,0.96,1.0,0.98,8.235294117647118,1800.8417426572762,0.12620617730261977,0.7564371593297837,1.1557304273051798
0.97,0.98,0.99,0.96,1.5613376855444858,1800.9061705705813,0.01038752058139911,0.5969788634463613,1.1557320722480362
0.97,0.98,0.97,0.99,2.6741519036306847,1800.8936820878303,0.029699101235277286,0.6278877052121109,1.1557364771002772
0.99,1.0,0.97,0.99,11.261033644620856,1800.8188182799004,0.1787143246313542,0.8131747124029423,1.1557522543596186
0.96,0.96,1.0,0.98,1.7749603803486564,1800.9033500974954,0.014094690954639246,0.6039594997697727,1.1561904496085333
0.98,0.96,0.99,0.98,2.650695517774348,1800.8931427087175,0.02929204327362385,0.6292226619062268,1.1568038275819517
0.96,1.0,0.99,0.95,1.260048231511255,1800.908838751039,0.005158996810619099,0.5903751495113715,1.1568281803221374
1.0,0.99,0.97,0.97,4.498939370229366,1800.874093299019,0.06136613942069056,0.6763697174646265,1.1569397213896657
1.0,0.97,0.99,0.96,3.071092775592445,1800.8885288390084,0.03658754275509663,0.6406419328946438,1.1569726223889862
0.98,0.97,0.98,0.98,2.6527750903300173,1800.8929532154318,0.02932813180707507,0.629691655466117,1.1570287190319877
0.98,0.98,0.97,1.0,6.374522383647755,1800.8566522944877,0.09391467452025509,0.7195359899448004,1.1570318309690444
0.98,0.95,1.0,1.0,6.341961852861059,1800.8568691691721,0.09334962484152096,0.7189992277586914,1.1571407832639058
1.0,0.98,0.98,0.98,8.270463684166177,1800.8401370905165,0.12681650372490683,0.7604109173843447,1.1578748556923137
0.96,0.95,1.0,1.0,2.733812949640294,1800.8913516943594,0.030734448450637955,0.6336554004941415,1.1580133315276124
0.96,0.98,0.97,1.0,2.7404289667896724,1800.8911348196748,0.030849261639318625,0.6341921626808132,1.1582110571354518
0.96,0.98,0.98,0.98,1.7769282818701946,1800.9017445307356,0.014128841568761907,0.6079332578243338,1.1582421106985616
0.95,0.96,1.0,0.99,1.8037974683544313,1800.901398586486,0.0145951246674689,0.6087894656026467,1.158295032259863
0.98,1.0,0.98,0.95,1.692275162108826,1800.902559910579,0.012659786336267161,0.6059152027044531,1.1584359845869447
1.0,0.97,1.0,0.95,2.5583009439200475,1800.8929279359254,0.027688644219254634,0.6297542219347059,1.1584384975581474
0.99,0.96,0.99,0.99,6.245386060474511,1800.8562115280142,0.09167366566201617,0.720626881565246,1.1594653216402506
0.99,0.97,0.98,0.99,6.255885420015607,1800.8560220347283,0.09185586968609906,0.7210958751256991,1.1596141696904576
0.97,1.0,0.96,0.99,2.9856361149110793,1800.8874725284334,0.035104543015933104,0.6432562886229576,1.159655938527231
0.96,0.99,0.98,0.97,1.5613376855444872,1800.902932732551,0.010387520581399133,0.6049924728921448,1.1598916982534115
1.0,0.98,0.99,0.95,2.560164661177963,1800.8915118624516,0.027720986838136837,0.6332589864288138,1.16032039684212
0.95,0.98,0.98,0.99,1.8058227201867068,1800.8997930197263,0.014630270528716668,0.6127632236572078,1.1603586824879122
0.99,1.0,0.97,0.96,2.4837057728119234,1800.8922784540655,0.02639413284455112,0.6313616815787578,1.160399050984389
0.99,0.99,0.97,0.97,2.9894409701584688,1800.8868429841768,0.035170571799347336,0.6448144029429657,1.1604660442101231
1.0,0.97,1.0,0.98,11.638099902056931,1800.813349479263,0.18525786561419302,0.8267099269617051,1.1607127331431184
0.99,0.96,0.99,0.98,3.75813449023863,1800.8787674788434,0.048510342867937054,0.664801179680027,1.160729587859828
0.99,0.97,0.98,0.98,3.7621203247868267,1800.8785779855575,0.04857951233405233,0.6652701732404801,1.160941578096817
0.96,0.99,1.0,0.95,1.2600482315112556,1800.9055977982448,0.005158996810619111,0.5983964679599164,1.160942270095183
0.99,0.99,0.97,0.99,8.06667537794566,1800.8398524635154,0.12327999758764441,0.7611153657239541,1.161005840885837
0.96,0.97,0.99,0.98,1.7764360512921589,1800.8992320558916,0.014120299486576447,0.6141516022735982,1.1615252793028938
0.96,1.0,0.96,1.0,3.067092651757194,1800.884925260278,0.03651812531522711,0.64956074609166,1.1619924637058703
1.0,0.97,0.99,0.98,8.26164591365909,1800.8376246156724,0.12666348169879732,0.7666292618336092,1.162083086228352
0.98,0.95,1.0,0.99,3.750183096528496,1800.8776909360909,0.04837235579116509,0.6674656097999017,1.1623706437655812
0.98,1.0,0.97,1.0,11.638099902056931,1800.8123717428557,0.18525786561419302,0.8291298125879317,1.1624375216181038
0.98,0.98,0.97,0.99,3.7621203247868227,1800.8774740614065,0.04857951233405226,0.6680023719860106,1.1625094035445247
0.98,1.0,0.96,0.99,4.375000000000013,1800.8712645020094,0.05921531756249103,0.6833709553974201,1.1627861718260273
0.98,0.96,1.0,0.97,2.224770642201836,1800.8933021421408,0.02190061849361222,0.6288280661374277,1.162799697654465
1.0,0.98,0.99,0.98,11.671822520770812,1800.8119334057892,0.18584308196079316,0.8302146914558131,1.1628017548577103
0.95,1.0,0.98,0.97,1.3994229183841724,1800.9025029887557,0.0075776804173798415,0.6060560835193507,1.1628439434320335
0.95,1.0,1.0,0.95,1.1467598475222367,1800.9051680544494,0.003193010279359682,0.5994600785871224,1.1631752063105556
0.97,0.99,0.97,0.98,2.226986355772887,1800.8929916706427,0.021939069594108428,0.6295964792904724,1.1631830940661907
0.97,1.0,0.97,0.97,1.9104272601146601,1800.89639205686,0.01644555916966753,0.6211805650736911,1.1632904334268113
1.0,1.0,0.97,0.96,3.4829443447037765,1800.8795287689072,0.0437347418697863,0.6629169961015441,1.163573026340478
0.95,0.97,0.99,0.99,1.8053161392551969,1800.8972805448823,0.014621479413041137,0.6189815681064722,1.1636618969828354
0.96,0.97,1.0,0.97,1.560571883500299,1800.899391489315,0.010374230988490555,0.6137570065047991,1.1644985297222807
0.96,0.99,0.99,0.96,1.3940023321871267,1800.9011987013278,0.007483612525512343,0.6092841789198543,1.1646098016449322
0.95,0.99,0.98,0.98,1.575948158579375,1800.8991026025385,0.010641068140208895,0.6144719977361319,1.1646488449539543
0.98,0.98,0.98,0.97,2.227725599920855,1800.891696575381,0.021951898305994363,0.6328018241919888,1.1649103990985559
0.98,0.99,0.98,0.96,1.9223658543686528,1800.8949198608675,0.016652739417801318,0.6248242321134986,1.1650653011444199
0.97,0.96,0.99,0.99,2.672041370724732,1800.8867947843123,0.029662475421396092,0.6449336970169832,1.165115610209273
0.97,0.97,0.98,0.99,2.6741519036306833,1800.8866052910264,0.029699101235277265,0.6454026905774363,1.16534478466599
0.96,0.98,1.0,0.96,1.3936951884332793,1800.9001699329351,0.007478282407260476,0.6118303680843697,1.165948437626423
0.96,0.98,0.99,0.97,1.561337685544486,1800.8979754158408,0.010387520581399114,0.6172617709994699,1.1663382671242648
0.95,1.0,0.99,0.96,1.260048231511255,1800.9007689575324,0.005158996810619099,0.6103477895470603,1.167147396789213
0.96,0.96,0.99,1.0,2.738221001478985,1800.8842475161568,0.030810945000759107,0.6512381544856857,1.1676637179377645
0.97,0.95,1.0,1.0,3.8363863447127513,1800.8730771955961,0.04986831167749397,0.6788845609842289,1.167747606419009
0.98,0.99,0.99,0.95,1.6927069246350168,1800.895390409467,0.012667279066601068,0.6236596300963705,1.1678087326431887
0.98,0.96,0.99,1.0,6.363636363636391,1800.8497649909696,0.09372576045892081,0.7365819817502355,1.1678553048622358
0.97,0.98,0.97,1.0,3.8488464505271116,1800.8728603209115,0.05008454214478949,0.6794213231709006,1.16788386042944
0.96,0.97,0.98,1.0,2.7404289667896724,1800.884058022871,0.030849261639318625,0.6517071480461387,1.1678935569988755
0.95,0.99,0.97,1.0,2.319459063658419,1800.8884928914777,0.023543824572603542,0.6407309025926115,1.1679052838597148
0.97,1.0,0.96,1.0,4.490740740740746,1800.8666507615146,0.061223861858050274,0.6947899065817474,1.167918512496735
0.98,0.97,0.98,1.0,6.374522383647755,1800.8495754976839,0.09391467452025509,0.7370509753101259,1.168004604980367
0.98,0.97,0.99,0.97,2.2269863557728877,1800.889184100537,0.021939069594108445,0.6390201686412532,1.1683107290086547
0.96,0.99,0.97,0.99,2.2569674921586387,1800.8887102185768,0.02245935691970002,0.6401930206856039,1.1685173565713112
1.0,0.96,1.0,0.97,4.490740740740751,1800.8661772271084,0.06122386185805037,0.6959618984340142,1.168616105321414
0.98,0.99,0.97,1.0,8.261645913659105,1800.8334059264707,0.1266634816987976,0.7770704659089436,1.1689975120531306
0.98,0.98,1.0,0.95,1.6922751621088246,1800.8943616410745,0.012659786336267138,0.6262058192603231,1.1691768153675637
0.95,0.97,1.0,0.98,1.5751697144332284,1800.8955613593023,0.0106275591585042,0.6232365313487863,1.1693081718282508
0.98,0.97,1.0,0.96,1.921257932818628,1800.8913786176313,0.01663351274364157,0.633588765726153,1.1698052711085294
1.0,0.98,0.98,0.97,4.5016777615413845,1800.8645716603487,0.06141366097803988,0.6999356564885754,1.1708348470312706
0.99,1.0,0.98,0.95,2.1287519747235426,1800.8881846807049,0.020234327560994626,0.6414937204782534,1.1710913569414163
0.95,0.98,0.99,0.98,1.5759481585793744,1800.8941452858282,0.010641068140208884,0.6267412958434572,1.1711685395220803
0.96,1.0,0.97,0.98,1.9212579328186272,1800.890231985791,0.01663351274364156,0.6364266654793731,1.1713447608591177
0.95,0.99,1.0,0.96,1.260048231511255,1800.897528004738,0.005158996810619099,0.6183691079961678,1.1713620172051125
0.99,0.96,1.0,0.97,2.985636114911086,1800.8789269122663,0.035104543015933215,0.6644065839123535,1.1715201029664724
0.98,0.98,0.99,0.96,1.922365854368651,1800.8899625441572,0.016652739417801286,0.6370935302208238,1.1716910860562806
0.95,0.99,0.99,0.97,1.3997322574408937,1800.8953334876437,0.007583048632528585,0.6238005109112681,1.172185344889905
0.98,0.96,0.99,0.99,3.75813449023862,1800.8705867578883,0.04851034286793688,0.6850483637914457,1.1724435288586943
0.98,0.97,0.98,0.99,3.7621203247868227,1800.8703972646026,0.04857951233405226,0.685517357351336,1.1726614991464797
